task_id	hash	process	tag	status	exit	container	cpus	time	disk	memory	start	complete	duration	realtime	read_bytes	write_bytes	workdir	%mem	%cpu	vmem
281	1f/fe08ba	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:20.828	2025-09-03 04:54:28.025	7.2s	4.3s	0	23.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/1f/fe08ba24e7aeea300d1f1500ea582a	0.1%	73.5%	966.9 MB
285	23/05b205	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:22.032	2025-09-03 04:54:28.328	6.4s	3.7s	8 KB	22.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/23/05b205dc0c55aab7e851f8b37e3847	0.1%	81.9%	966.8 MB
286	a1/4aa475	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:22.180	2025-09-03 04:54:28.572	6.5s	4.2s	4 KB	22.6 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a1/4aa475cd5f9d22d2bd384fed93b48a	0.1%	71.8%	966.8 MB
287	b1/b33555	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:22.761	2025-09-03 04:54:28.634	5.9s	4s	24 KB	21.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/b1/b33555dae3bd04dcad81744880dd86	0.1%	73.4%	966.8 MB
288	48/16e16c	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:22.861	2025-09-03 04:54:28.962	6.2s	4.2s	24 KB	22.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/48/16e16cd241e7392206ef69d120f015	0.1%	70.8%	966.9 MB
289	1b/2434d9	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:24.579	2025-09-03 04:54:30.296	5.8s	4.1s	664 KB	23.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/1b/2434d9f76522723ee935f4bc79eaeb	0.1%	75.1%	966.8 MB
290	fa/759826	UMI_PIPELINE:UMI_POLISHING:PARSE_BAM	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-03 04:54:25.412	2025-09-03 04:54:30.920	5.6s	3.9s	520 KB	24.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/fa/759826e605376a2c2b87d5d9ce361f	0.1%	81.0%	966.9 MB
137	b1/43c474	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode03	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 04:52:44.691	2025-09-03 04:56:27.188	3m 43s	3m 41s	127.7 MB	23.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/b1/43c47422a2c125c30a7990b25c90f4	0.5%	253.8%	6.6 GB
198	5c/dccd79	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode02	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 04:54:12.007	2025-09-03 04:56:41.165	2m 29s	2m 28s	10 MB	15.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/5c/dccd79c745ae3f5b78de9fb6f09211	0.5%	202.1%	6.5 GB
146	0e/e3e05b	UMI_PIPELINE:UMI_POLISHING:CREATE_CONSENSUS	barcode03	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	2	-	-	2 GB	2025-09-03 04:52:49.412	2025-09-03 05:00:24.716	7m 35s	7m 34s	11.7 MB	39.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/0e/e3e05b044fcdadc22680eabdbe648f	0.5%	219.5%	6.5 GB
