task_id	hash	process	tag	status	exit	container	cpus	time	disk	memory	start	complete	duration	realtime	read_bytes	write_bytes	workdir	%mem	%cpu	vmem
77	ef/5ff7eb	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:18.055	2025-09-02 22:36:31.149	13.2s	11.1s	3.1 MB	281.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ef/5ff7ebac0ad45f54a520a183afc666	0.0%	84.3%	133.8 MB
58	76/d7141e	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:44.092	2025-09-02 22:36:31.369	47.3s	45s	2.3 MB	154.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/76/d7141e2675b1a1238ddc1403a1b7b2	1.0%	189.6%	26.1 GB
78	12/60ce46	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:18.957	2025-09-02 22:36:31.466	12.6s	10.3s	356 KB	268 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/12/60ce460fca1343722d19a9ea7ffc51	0.0%	86.8%	134.2 MB
75	62/7f7b38	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:12.417	2025-09-02 22:36:33.096	20.8s	18.4s	7.4 MB	381.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/62/7f7b38dee13e0fadc02dd5c10726c5	0.0%	85.3%	124.8 MB
76	d9/d4f4df	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:16.001	2025-09-02 22:36:36.529	20.6s	18.7s	1.7 MB	396.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/d9/d4f4df1c83497ee37ae3a20a02b6cf	0.0%	88.4%	124.8 MB
62	36/22d435	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:49.635	2025-09-02 22:36:36.795	47.2s	45s	1.6 MB	155.1 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/36/22d435dab86a966f299677192bfa0f	1.0%	192.8%	26.1 GB
61	7c/d7028f	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:47.825	2025-09-02 22:36:36.883	49.1s	46.8s	880 KB	159 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/7c/d7028fdecf7760f3a28e65b79f9a66	1.0%	185.3%	26.4 GB
65	80/2e3ea9	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:54.780	2025-09-02 22:36:37.379	42.6s	40.9s	388 KB	159.5 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/80/2e3ea90703dc81c8dc837bfe2f728f	1.1%	212.0%	25.3 GB
63	6f/6dd899	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:51.321	2025-09-02 22:36:38.150	46.8s	44.8s	180 KB	155.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/6f/6dd899bc1c4acfa6b0deabb45b9ead	1.1%	192.8%	3 GB
64	ae/d53f74	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:53.161	2025-09-02 22:36:38.350	45.3s	43.1s	24 KB	154.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/ae/d53f74bb0b2a2081a1416e8d46b7d3	1.0%	199.6%	26.3 GB
