log_file	region	median_depth
barcode02_combined_clusters_10_smolecule.log	13675:0.0-5193.0	10.0
barcode02_combined_clusters_10_smolecule.log	13666:0.0-5194.0	20.0
barcode02_combined_clusters_10_smolecule.log	13679:0.0-5199.0	20.0
barcode02_combined_clusters_10_smolecule.log	1367:0.0-5199.0	6.0
barcode02_combined_clusters_10_smolecule.log	1369:0.0-5196.0	13.0
barcode02_combined_clusters_10_smolecule.log	13729:0.0-5193.0	17.0
barcode02_combined_clusters_10_smolecule.log	13732:0.0-5199.0	11.0
barcode02_combined_clusters_10_smolecule.log	13752:0.0-5193.0	8.0
barcode02_combined_clusters_10_smolecule.log	13754:0.0-5192.0	6.0
barcode02_combined_clusters_10_smolecule.log	13779:0.0-5201.0	14.0
barcode02_combined_clusters_10_smolecule.log	1375:0.0-5198.0	15.0
barcode02_combined_clusters_10_smolecule.log	13784:0.0-5198.0	8.0
barcode02_combined_clusters_10_smolecule.log	13805:0.0-5195.0	20.0
barcode02_combined_clusters_10_smolecule.log	13811:0.0-5199.0	13.0
barcode02_combined_clusters_10_smolecule.log	1384:0.0-5198.0	7.0
barcode02_combined_clusters_10_smolecule.log	13834:0.0-5196.0	18.0
barcode02_combined_clusters_10_smolecule.log	13863:0.0-5193.0	12.0
barcode02_combined_clusters_10_smolecule.log	1387:0.0-5194.0	18.0
barcode02_combined_clusters_10_smolecule.log	13897:0.0-5199.0	7.0
barcode02_combined_clusters_10_smolecule.log	13882:0.0-5189.0	12.0
barcode02_combined_clusters_10_smolecule.log	138:0.0-5195.0	9.0
barcode02_combined_clusters_10_smolecule.log	13908:0.0-5201.0	10.0
barcode02_combined_clusters_10_smolecule.log	13909:0.0-5194.0	15.0
barcode02_combined_clusters_10_smolecule.log	13925:0.0-5195.0	16.0
barcode02_combined_clusters_10_smolecule.log	1392:0.0-5194.0	12.0
barcode02_combined_clusters_10_smolecule.log	13933:0.0-5197.0	11.0
barcode02_combined_clusters_10_smolecule.log	13952:0.0-5194.0	6.0
barcode02_combined_clusters_10_smolecule.log	13969:0.0-5195.0	6.0
barcode02_combined_clusters_10_smolecule.log	13973:0.0-5193.0	7.0
barcode02_combined_clusters_10_smolecule.log	13989:0.0-5198.0	17.0
barcode02_combined_clusters_10_smolecule.log	13978:0.0-5198.0	13.0
barcode02_combined_clusters_10_smolecule.log	14010:0.0-5193.0	16.0
barcode02_combined_clusters_10_smolecule.log	1401:0.0-5193.0	10.0
barcode02_combined_clusters_10_smolecule.log	14021:0.0-5191.0	8.0
barcode02_combined_clusters_10_smolecule.log	14023:0.0-5194.0	8.0
barcode02_combined_clusters_10_smolecule.log	14024:0.0-5198.0	15.0
barcode02_combined_clusters_10_smolecule.log	14037:0.0-5198.0	6.0
barcode02_combined_clusters_10_smolecule.log	14046:0.0-5201.0	7.0
barcode02_combined_clusters_10_smolecule.log	1404:0.0-5202.0	8.0
barcode02_combined_clusters_10_smolecule.log	14075:0.0-5199.0	7.0
barcode02_combined_clusters_10_smolecule.log	14093:0.0-5193.0	9.0
barcode02_combined_clusters_10_smolecule.log	14095:0.0-5196.0	7.0
barcode02_combined_clusters_10_smolecule.log	1409:0.0-5199.0	20.0
barcode02_combined_clusters_10_smolecule.log	140:0.0-5198.0	15.0
barcode02_combined_clusters_10_smolecule.log	1411:0.0-5198.0	11.0
barcode02_combined_clusters_10_smolecule.log	14119:0.0-5198.0	19.0
barcode02_combined_clusters_10_smolecule.log	1413:0.0-5195.0	9.0
barcode02_combined_clusters_10_smolecule.log	14140:0.0-5194.0	20.0
barcode02_combined_clusters_10_smolecule.log	14148:0.0-5199.0	12.0
barcode02_combined_clusters_10_smolecule.log	14170:0.0-5194.0	20.0
barcode02_combined_clusters_11_smolecule.log	1423:0.0-5197.0	19.0
barcode02_combined_clusters_11_smolecule.log	14227:0.0-5197.0	8.0
barcode02_combined_clusters_11_smolecule.log	14246:0.0-5193.0	11.0
barcode02_combined_clusters_11_smolecule.log	1424:0.0-5195.0	6.0
barcode02_combined_clusters_11_smolecule.log	142:0.0-5195.0	10.0
barcode02_combined_clusters_11_smolecule.log	14301:0.0-5197.0	10.0
barcode02_combined_clusters_11_smolecule.log	14307:0.0-5197.0	9.0
barcode02_combined_clusters_11_smolecule.log	14325:0.0-5195.0	12.0
barcode02_combined_clusters_11_smolecule.log	14326:0.0-5196.0	9.0
barcode02_combined_clusters_11_smolecule.log	14334:0.0-5197.0	14.0
barcode02_combined_clusters_11_smolecule.log	14337:0.0-5193.0	14.0
barcode02_combined_clusters_11_smolecule.log	1434:0.0-5195.0	12.0
barcode02_combined_clusters_11_smolecule.log	1435:0.0-5194.0	19.0
barcode02_combined_clusters_11_smolecule.log	14366:0.0-5195.0	8.0
barcode02_combined_clusters_11_smolecule.log	14376:0.0-5194.0	9.0
barcode02_combined_clusters_11_smolecule.log	14385:0.0-5191.0	19.0
barcode02_combined_clusters_11_smolecule.log	14377:0.0-5195.0	13.0
barcode02_combined_clusters_11_smolecule.log	14405:0.0-5193.0	15.0
barcode02_combined_clusters_11_smolecule.log	14390:0.0-5197.0	18.0
barcode02_combined_clusters_11_smolecule.log	14406:0.0-5197.0	15.0
barcode02_combined_clusters_11_smolecule.log	14408:0.0-5195.0	20.0
barcode02_combined_clusters_11_smolecule.log	14409:0.0-5195.0	7.0
barcode02_combined_clusters_11_smolecule.log	14413:0.0-5195.0	12.0
barcode02_combined_clusters_11_smolecule.log	14420:0.0-5199.0	9.0
barcode02_combined_clusters_11_smolecule.log	14422:0.0-5195.0	20.0
barcode02_combined_clusters_11_smolecule.log	14425:0.0-5195.0	18.0
barcode02_combined_clusters_11_smolecule.log	14433:0.0-5197.0	6.0
barcode02_combined_clusters_11_smolecule.log	14465:0.0-5197.0	17.0
barcode02_combined_clusters_11_smolecule.log	14468:0.0-5195.0	16.0
barcode02_combined_clusters_11_smolecule.log	1447:0.0-5195.0	6.0
barcode02_combined_clusters_11_smolecule.log	14507:0.0-5198.0	8.0
barcode02_combined_clusters_11_smolecule.log	1453:0.0-5195.0	11.0
barcode02_combined_clusters_11_smolecule.log	14524:0.0-5198.0	10.0
barcode02_combined_clusters_11_smolecule.log	14544:0.0-5194.0	9.0
barcode02_combined_clusters_11_smolecule.log	14552:0.0-5195.0	16.0
barcode02_combined_clusters_11_smolecule.log	1459:0.0-5201.0	9.0
barcode02_combined_clusters_11_smolecule.log	1461:0.0-5200.0	13.0
barcode02_combined_clusters_11_smolecule.log	14615:0.0-5193.0	15.0
barcode02_combined_clusters_11_smolecule.log	14632:0.0-5199.0	7.0
barcode02_combined_clusters_11_smolecule.log	1464:0.0-5195.0	17.0
barcode02_combined_clusters_11_smolecule.log	14655:0.0-5198.0	12.0
barcode02_combined_clusters_11_smolecule.log	14665:7.0-5200.0	14.0
barcode02_combined_clusters_11_smolecule.log	14702:0.0-5201.0	7.0
barcode02_combined_clusters_11_smolecule.log	14745:0.0-5201.0	9.0
barcode02_combined_clusters_11_smolecule.log	14737:0.0-5198.0	12.0
barcode02_combined_clusters_11_smolecule.log	1474:0.0-5197.0	20.0
barcode02_combined_clusters_11_smolecule.log	14751:0.0-5203.0	13.0
barcode02_combined_clusters_11_smolecule.log	14750:0.0-5195.0	12.0
barcode02_combined_clusters_11_smolecule.log	14757:0.0-5199.0	15.0
barcode02_combined_clusters_11_smolecule.log	1475:0.0-5194.0	12.0
barcode02_combined_clusters_12_smolecule.log	14762:0.0-5193.0	10.0
barcode02_combined_clusters_12_smolecule.log	14765:0.0-5193.0	14.0
barcode02_combined_clusters_12_smolecule.log	14766:0.0-5193.0	12.0
barcode02_combined_clusters_12_smolecule.log	14767:0.0-5194.0	12.0
barcode02_combined_clusters_12_smolecule.log	14799:0.0-5197.0	9.0
barcode02_combined_clusters_12_smolecule.log	14802:0.0-5195.0	7.0
barcode02_combined_clusters_12_smolecule.log	14823:0.0-5195.0	18.0
barcode02_combined_clusters_12_smolecule.log	1483:0.0-5198.0	12.0
barcode02_combined_clusters_12_smolecule.log	14854:0.0-5199.0	13.0
barcode02_combined_clusters_12_smolecule.log	1485:0.0-5193.0	19.0
barcode02_combined_clusters_12_smolecule.log	1484:0.0-5195.0	18.0
barcode02_combined_clusters_12_smolecule.log	14864:0.0-5195.0	10.0
barcode02_combined_clusters_12_smolecule.log	14873:0.0-5195.0	17.0
barcode02_combined_clusters_12_smolecule.log	1486:0.0-5198.0	13.0
barcode02_combined_clusters_12_smolecule.log	14879:0.0-5193.0	10.0
barcode02_combined_clusters_12_smolecule.log	1487:0.0-5199.0	8.0
barcode02_combined_clusters_12_smolecule.log	1488:0.0-5197.0	11.0
barcode02_combined_clusters_12_smolecule.log	148:0.0-5199.0	18.0
barcode02_combined_clusters_12_smolecule.log	14910:0.0-5195.0	7.0
barcode02_combined_clusters_12_smolecule.log	1492:0.0-5193.0	14.0
barcode02_combined_clusters_12_smolecule.log	1494:0.0-5200.0	7.0
barcode02_combined_clusters_12_smolecule.log	14953:0.0-5195.0	9.0
barcode02_combined_clusters_12_smolecule.log	14960:0.0-5195.0	8.0
barcode02_combined_clusters_12_smolecule.log	14963:0.0-5201.0	13.0
barcode02_combined_clusters_12_smolecule.log	1497:0.0-5193.0	16.0
barcode02_combined_clusters_12_smolecule.log	14980:0.0-5191.0	12.0
barcode02_combined_clusters_12_smolecule.log	1498:0.0-5201.0	20.0
barcode02_combined_clusters_12_smolecule.log	149:0.0-5197.0	12.0
barcode02_combined_clusters_12_smolecule.log	15018:0.0-5194.0	11.0
barcode02_combined_clusters_12_smolecule.log	15030:0.0-5195.0	11.0
barcode02_combined_clusters_12_smolecule.log	15032:0.0-5197.0	6.0
barcode02_combined_clusters_12_smolecule.log	1506:0.0-5191.0	7.0
barcode02_combined_clusters_12_smolecule.log	15048:0.0-5194.0	19.0
barcode02_combined_clusters_12_smolecule.log	15077:0.0-5194.0	13.0
barcode02_combined_clusters_12_smolecule.log	15081:0.0-5197.0	14.0
barcode02_combined_clusters_12_smolecule.log	15088:0.0-5195.0	12.0
barcode02_combined_clusters_12_smolecule.log	15099:0.0-5193.0	7.0
barcode02_combined_clusters_12_smolecule.log	1508:0.0-5193.0	20.0
barcode02_combined_clusters_12_smolecule.log	15104:0.0-5194.0	10.0
barcode02_combined_clusters_12_smolecule.log	1513:0.0-5191.0	19.0
barcode02_combined_clusters_12_smolecule.log	15144:0.0-5197.0	12.0
barcode02_combined_clusters_12_smolecule.log	1517:0.0-5195.0	20.0
barcode02_combined_clusters_12_smolecule.log	1520:0.0-5196.0	10.0
barcode02_combined_clusters_12_smolecule.log	15214:0.0-5195.0	17.0
barcode02_combined_clusters_12_smolecule.log	1523:0.0-5199.0	12.0
barcode02_combined_clusters_12_smolecule.log	15242:0.0-5194.0	8.0
barcode02_combined_clusters_12_smolecule.log	15256:0.0-5195.0	12.0
barcode02_combined_clusters_12_smolecule.log	1525:0.0-5194.0	18.0
barcode02_combined_clusters_12_smolecule.log	15265:0.0-5198.0	15.0
barcode02_combined_clusters_12_smolecule.log	15267:0.0-5193.0	8.0
barcode02_combined_clusters_13_smolecule.log	15289:0.0-5197.0	15.0
barcode02_combined_clusters_13_smolecule.log	15283:0.0-5195.0	10.0
barcode02_combined_clusters_13_smolecule.log	152:0.0-5195.0	17.0
barcode02_combined_clusters_13_smolecule.log	15301:0.0-5197.0	16.0
barcode02_combined_clusters_13_smolecule.log	15307:0.0-5195.0	7.0
barcode02_combined_clusters_13_smolecule.log	15317:0.0-5193.0	7.0
barcode02_combined_clusters_13_smolecule.log	15322:0.0-5201.0	8.0
barcode02_combined_clusters_13_smolecule.log	15327:0.0-5195.0	12.0
barcode02_combined_clusters_13_smolecule.log	15336:0.0-5198.0	11.0
barcode02_combined_clusters_13_smolecule.log	15337:0.0-5191.0	12.0
barcode02_combined_clusters_13_smolecule.log	15405:0.0-5193.0	20.0
barcode02_combined_clusters_13_smolecule.log	15396:0.0-5198.0	13.0
barcode02_combined_clusters_13_smolecule.log	15431:0.0-5195.0	20.0
barcode02_combined_clusters_13_smolecule.log	15426:0.0-5195.0	10.0
barcode02_combined_clusters_13_smolecule.log	15437:0.0-5203.0	11.0
barcode02_combined_clusters_13_smolecule.log	15449:0.0-5197.0	9.0
barcode02_combined_clusters_13_smolecule.log	15467:0.0-5193.0	10.0
barcode02_combined_clusters_13_smolecule.log	15480:0.0-5195.0	20.0
barcode02_combined_clusters_13_smolecule.log	154:0.0-5196.0	6.0
barcode02_combined_clusters_13_smolecule.log	1551:0.0-5197.0	15.0
barcode02_combined_clusters_13_smolecule.log	1552:0.0-5199.0	20.0
barcode02_combined_clusters_13_smolecule.log	15556:0.0-5197.0	7.0
barcode02_combined_clusters_13_smolecule.log	1556:0.0-5193.0	13.0
barcode02_combined_clusters_13_smolecule.log	15602:0.0-5197.0	11.0
barcode02_combined_clusters_13_smolecule.log	1560:0.0-5201.0	7.0
barcode02_combined_clusters_13_smolecule.log	15607:0.0-5198.0	14.0
barcode02_combined_clusters_13_smolecule.log	15633:0.0-5198.0	17.0
barcode02_combined_clusters_13_smolecule.log	15618:0.0-5198.0	16.0
barcode02_combined_clusters_13_smolecule.log	15636:0.0-5193.0	8.0
barcode02_combined_clusters_13_smolecule.log	15672:0.0-5197.0	20.0
barcode02_combined_clusters_13_smolecule.log	15673:0.0-5199.0	6.0
barcode02_combined_clusters_13_smolecule.log	1567:0.0-5195.0	9.0
barcode02_combined_clusters_13_smolecule.log	15684:0.0-5201.0	6.0
barcode02_combined_clusters_13_smolecule.log	1569:0.0-5201.0	9.0
barcode02_combined_clusters_13_smolecule.log	15719:0.0-5199.0	9.0
barcode02_combined_clusters_13_smolecule.log	15745:0.0-5193.0	13.0
barcode02_combined_clusters_13_smolecule.log	15749:0.0-5198.0	13.0
barcode02_combined_clusters_13_smolecule.log	15754:0.0-5200.0	9.0
barcode02_combined_clusters_13_smolecule.log	1576:0.0-5206.0	16.0
barcode02_combined_clusters_13_smolecule.log	15755:0.0-5194.0	13.0
barcode02_combined_clusters_13_smolecule.log	15790:0.0-5198.0	11.0
barcode02_combined_clusters_13_smolecule.log	1580:0.0-5198.0	12.0
barcode02_combined_clusters_13_smolecule.log	1581:0.0-5195.0	16.0
barcode02_combined_clusters_13_smolecule.log	15824:0.0-5197.0	8.0
barcode02_combined_clusters_13_smolecule.log	15842:0.0-5195.0	17.0
barcode02_combined_clusters_13_smolecule.log	15870:0.0-5195.0	16.0
barcode02_combined_clusters_13_smolecule.log	15874:0.0-5198.0	7.0
barcode02_combined_clusters_13_smolecule.log	15877:0.0-5196.0	14.0
barcode02_combined_clusters_13_smolecule.log	1587:0.0-5198.0	10.0
barcode02_combined_clusters_13_smolecule.log	15890:0.0-5198.0	20.0
barcode02_combined_clusters_14_smolecule.log	15908:0.0-5201.0	20.0
barcode02_combined_clusters_14_smolecule.log	15928:0.0-5198.0	16.0
barcode02_combined_clusters_14_smolecule.log	15946:0.0-5195.0	8.0
barcode02_combined_clusters_14_smolecule.log	15949:0.0-5195.0	13.0
barcode02_combined_clusters_14_smolecule.log	1598:0.0-5192.0	16.0
barcode02_combined_clusters_14_smolecule.log	15971:0.0-5201.0	14.0
barcode02_combined_clusters_14_smolecule.log	159:0.0-5195.0	18.0
barcode02_combined_clusters_14_smolecule.log	16013:0.0-5195.0	9.0
barcode02_combined_clusters_14_smolecule.log	16018:0.0-5196.0	8.0
barcode02_combined_clusters_14_smolecule.log	16051:0.0-5198.0	6.0
barcode02_combined_clusters_14_smolecule.log	16084:0.0-5197.0	8.0
barcode02_combined_clusters_14_smolecule.log	16119:0.0-5195.0	11.0
barcode02_combined_clusters_14_smolecule.log	1610:0.0-5198.0	7.0
barcode02_combined_clusters_14_smolecule.log	16138:0.0-5195.0	14.0
barcode02_combined_clusters_14_smolecule.log	1613:0.0-5196.0	10.0
barcode02_combined_clusters_14_smolecule.log	16156:0.0-5201.0	6.0
barcode02_combined_clusters_14_smolecule.log	1614:0.0-5195.0	10.0
barcode02_combined_clusters_14_smolecule.log	16167:0.0-5199.0	6.0
barcode02_combined_clusters_14_smolecule.log	1615:0.0-5195.0	20.0
barcode02_combined_clusters_14_smolecule.log	1616:0.0-5195.0	8.0
barcode02_combined_clusters_14_smolecule.log	16173:0.0-5198.0	7.0
barcode02_combined_clusters_14_smolecule.log	16181:0.0-5198.0	6.0
barcode02_combined_clusters_14_smolecule.log	16183:0.0-5197.0	14.0
barcode02_combined_clusters_14_smolecule.log	161:0.0-5193.0	15.0
barcode02_combined_clusters_14_smolecule.log	1622:0.0-5196.0	18.0
barcode02_combined_clusters_14_smolecule.log	16237:0.0-5193.0	10.0
barcode02_combined_clusters_14_smolecule.log	1623:0.0-5198.0	13.0
barcode02_combined_clusters_14_smolecule.log	16241:0.0-5198.0	10.0
barcode02_combined_clusters_14_smolecule.log	1624:0.0-5195.0	12.0
barcode02_combined_clusters_14_smolecule.log	16275:0.0-5196.0	12.0
barcode02_combined_clusters_14_smolecule.log	16276:0.0-5201.0	10.0
barcode02_combined_clusters_14_smolecule.log	1627:0.0-5195.0	8.0
barcode02_combined_clusters_14_smolecule.log	1629:0.0-5197.0	20.0
barcode02_combined_clusters_14_smolecule.log	16300:0.0-5195.0	8.0
barcode02_combined_clusters_14_smolecule.log	16310:0.0-5196.0	8.0
barcode02_combined_clusters_14_smolecule.log	16324:0.0-5195.0	9.0
barcode02_combined_clusters_14_smolecule.log	16329:0.0-5194.0	8.0
barcode02_combined_clusters_14_smolecule.log	16347:0.0-5197.0	12.0
barcode02_combined_clusters_14_smolecule.log	16337:0.0-5195.0	18.0
barcode02_combined_clusters_14_smolecule.log	16359:0.0-5195.0	10.0
barcode02_combined_clusters_14_smolecule.log	16386:0.0-5196.0	10.0
barcode02_combined_clusters_14_smolecule.log	16396:0.0-5195.0	15.0
barcode02_combined_clusters_14_smolecule.log	16397:0.0-5197.0	16.0
barcode02_combined_clusters_14_smolecule.log	163:0.0-5199.0	20.0
barcode02_combined_clusters_14_smolecule.log	16410:0.0-5194.0	18.0
barcode02_combined_clusters_14_smolecule.log	16440:0.0-5193.0	13.0
barcode02_combined_clusters_14_smolecule.log	16461:0.0-5194.0	6.0
barcode02_combined_clusters_14_smolecule.log	16465:0.0-5187.0	8.0
barcode02_combined_clusters_14_smolecule.log	16480:0.0-5198.0	8.0
barcode02_combined_clusters_14_smolecule.log	16496:0.0-5195.0	9.0
barcode02_combined_clusters_15_smolecule.log	16498:0.0-5195.0	19.0
barcode02_combined_clusters_15_smolecule.log	1650:0.0-5199.0	9.0
barcode02_combined_clusters_15_smolecule.log	16526:0.0-5190.0	6.0
barcode02_combined_clusters_15_smolecule.log	1654:0.0-5195.0	13.0
barcode02_combined_clusters_15_smolecule.log	16557:0.0-5197.0	20.0
barcode02_combined_clusters_15_smolecule.log	16576:0.0-5198.0	16.0
barcode02_combined_clusters_15_smolecule.log	16578:0.0-5197.0	8.0
barcode02_combined_clusters_15_smolecule.log	1657:0.0-5198.0	10.0
barcode02_combined_clusters_15_smolecule.log	16604:0.0-5198.0	11.0
barcode02_combined_clusters_15_smolecule.log	1661:0.0-5195.0	15.0
barcode02_combined_clusters_15_smolecule.log	1662:0.0-5196.0	13.0
barcode02_combined_clusters_15_smolecule.log	1664:0.0-5195.0	20.0
barcode02_combined_clusters_15_smolecule.log	16665:0.0-5197.0	9.0
barcode02_combined_clusters_15_smolecule.log	16676:0.0-5198.0	7.0
barcode02_combined_clusters_15_smolecule.log	16687:0.0-5194.0	9.0
barcode02_combined_clusters_15_smolecule.log	1668:0.0-5194.0	18.0
barcode02_combined_clusters_15_smolecule.log	1670:0.0-5194.0	20.0
barcode02_combined_clusters_15_smolecule.log	16726:0.0-5198.0	11.0
barcode02_combined_clusters_15_smolecule.log	1672:0.0-5198.0	8.0
barcode02_combined_clusters_15_smolecule.log	16735:0.0-5197.0	10.0
barcode02_combined_clusters_15_smolecule.log	16734:0.0-5197.0	15.0
barcode02_combined_clusters_15_smolecule.log	16766:0.0-5195.0	10.0
barcode02_combined_clusters_15_smolecule.log	1673:0.0-5195.0	14.0
barcode02_combined_clusters_15_smolecule.log	16783:0.0-5198.0	18.0
barcode02_combined_clusters_15_smolecule.log	16786:0.0-5198.0	12.0
barcode02_combined_clusters_15_smolecule.log	16805:0.0-5205.0	9.0
barcode02_combined_clusters_15_smolecule.log	1681:0.0-5195.0	20.0
barcode02_combined_clusters_15_smolecule.log	16828:0.0-5195.0	6.0
barcode02_combined_clusters_15_smolecule.log	16853:0.0-5195.0	20.0
barcode02_combined_clusters_15_smolecule.log	16857:0.0-5195.0	12.0
barcode02_combined_clusters_15_smolecule.log	16871:0.0-5194.0	15.0
barcode02_combined_clusters_15_smolecule.log	16893:0.0-5195.0	7.0
barcode02_combined_clusters_15_smolecule.log	16900:0.0-5195.0	20.0
barcode02_combined_clusters_15_smolecule.log	1690:0.0-5201.0	20.0
barcode02_combined_clusters_15_smolecule.log	16918:0.0-5197.0	20.0
barcode02_combined_clusters_15_smolecule.log	16922:0.0-5194.0	9.0
barcode02_combined_clusters_15_smolecule.log	16926:0.0-5197.0	9.0
barcode02_combined_clusters_15_smolecule.log	16947:0.0-5198.0	10.0
barcode02_combined_clusters_15_smolecule.log	1695:0.0-5199.0	6.0
barcode02_combined_clusters_15_smolecule.log	16973:0.0-5197.0	13.0
barcode02_combined_clusters_15_smolecule.log	16976:0.0-5193.0	10.0
barcode02_combined_clusters_15_smolecule.log	16994:0.0-5195.0	9.0
barcode02_combined_clusters_15_smolecule.log	1699:0.0-5198.0	11.0
barcode02_combined_clusters_15_smolecule.log	1700:0.0-5197.0	9.0
barcode02_combined_clusters_15_smolecule.log	17022:0.0-5195.0	7.0
barcode02_combined_clusters_15_smolecule.log	1704:0.0-5199.0	6.0
barcode02_combined_clusters_15_smolecule.log	17058:0.0-5195.0	11.0
barcode02_combined_clusters_15_smolecule.log	17105:0.0-5199.0	8.0
barcode02_combined_clusters_15_smolecule.log	1711:0.0-5195.0	12.0
barcode02_combined_clusters_15_smolecule.log	17122:0.0-5197.0	15.0
barcode02_combined_clusters_16_smolecule.log	17160:0.0-5196.0	7.0
barcode02_combined_clusters_16_smolecule.log	17130:0.0-5201.0	9.0
barcode02_combined_clusters_16_smolecule.log	17162:0.0-5198.0	7.0
barcode02_combined_clusters_16_smolecule.log	1716:0.0-5198.0	8.0
barcode02_combined_clusters_16_smolecule.log	17198:0.0-5198.0	14.0
barcode02_combined_clusters_16_smolecule.log	1720:0.0-5194.0	9.0
barcode02_combined_clusters_16_smolecule.log	17216:0.0-5197.0	12.0
barcode02_combined_clusters_16_smolecule.log	1721:0.0-5195.0	11.0
barcode02_combined_clusters_16_smolecule.log	17227:0.0-5197.0	15.0
barcode02_combined_clusters_16_smolecule.log	17246:0.0-5198.0	7.0
barcode02_combined_clusters_16_smolecule.log	17263:0.0-5195.0	6.0
barcode02_combined_clusters_16_smolecule.log	17266:0.0-5200.0	10.0
barcode02_combined_clusters_16_smolecule.log	17267:0.0-5198.0	13.0
barcode02_combined_clusters_16_smolecule.log	17273:0.0-5196.0	7.0
barcode02_combined_clusters_16_smolecule.log	17269:0.0-5197.0	17.0
barcode02_combined_clusters_16_smolecule.log	17279:0.0-5199.0	10.0
barcode02_combined_clusters_16_smolecule.log	172:0.0-5195.0	19.0
barcode02_combined_clusters_16_smolecule.log	17306:0.0-5193.0	7.0
barcode02_combined_clusters_16_smolecule.log	17357:0.0-5193.0	16.0
barcode02_combined_clusters_16_smolecule.log	17339:0.0-5195.0	13.0
barcode02_combined_clusters_16_smolecule.log	17366:0.0-5195.0	10.0
barcode02_combined_clusters_16_smolecule.log	17390:0.0-5198.0	10.0
barcode02_combined_clusters_16_smolecule.log	1737:0.0-5198.0	13.0
barcode02_combined_clusters_16_smolecule.log	1739:0.0-5195.0	14.0
barcode02_combined_clusters_16_smolecule.log	173:0.0-5199.0	15.0
barcode02_combined_clusters_16_smolecule.log	17404:0.0-5195.0	9.0
barcode02_combined_clusters_16_smolecule.log	17407:0.0-5196.0	8.0
barcode02_combined_clusters_16_smolecule.log	1749:0.0-5194.0	17.0
barcode02_combined_clusters_16_smolecule.log	174:0.0-5200.0	11.0
barcode02_combined_clusters_16_smolecule.log	1750:0.0-5194.0	17.0
barcode02_combined_clusters_16_smolecule.log	17520:0.0-5198.0	10.0
barcode02_combined_clusters_16_smolecule.log	17533:0.0-5194.0	7.0
barcode02_combined_clusters_16_smolecule.log	17550:0.0-5197.0	9.0
barcode02_combined_clusters_16_smolecule.log	17575:0.0-5191.0	13.0
barcode02_combined_clusters_16_smolecule.log	1757:0.0-5201.0	15.0
barcode02_combined_clusters_16_smolecule.log	17605:0.0-5193.0	13.0
barcode02_combined_clusters_16_smolecule.log	17639:0.0-5195.0	12.0
barcode02_combined_clusters_16_smolecule.log	1760:0.0-5199.0	11.0
barcode02_combined_clusters_16_smolecule.log	1765:0.0-5198.0	11.0
barcode02_combined_clusters_16_smolecule.log	1764:0.0-5193.0	13.0
barcode02_combined_clusters_16_smolecule.log	17668:0.0-5195.0	8.0
barcode02_combined_clusters_16_smolecule.log	17678:0.0-5195.0	12.0
barcode02_combined_clusters_16_smolecule.log	17696:0.0-5197.0	7.0
barcode02_combined_clusters_16_smolecule.log	17703:0.0-5197.0	7.0
barcode02_combined_clusters_16_smolecule.log	1769:0.0-5201.0	18.0
barcode02_combined_clusters_16_smolecule.log	17704:0.0-5195.0	12.0
barcode02_combined_clusters_16_smolecule.log	17722:0.0-5195.0	12.0
barcode02_combined_clusters_16_smolecule.log	17732:0.0-5199.0	14.0
barcode02_combined_clusters_16_smolecule.log	17737:0.0-5199.0	12.0
barcode02_combined_clusters_16_smolecule.log	17738:0.0-5193.0	10.0
barcode02_combined_clusters_17_smolecule.log	17753:0.0-5201.0	19.0
barcode02_combined_clusters_17_smolecule.log	17747:0.0-5195.0	8.0
barcode02_combined_clusters_17_smolecule.log	17773:0.0-5198.0	12.0
barcode02_combined_clusters_17_smolecule.log	1777:0.0-5199.0	11.0
barcode02_combined_clusters_17_smolecule.log	17782:0.0-5198.0	11.0
barcode02_combined_clusters_17_smolecule.log	1785:0.0-5195.0	12.0
barcode02_combined_clusters_17_smolecule.log	1786:0.0-5199.0	19.0
barcode02_combined_clusters_17_smolecule.log	17875:0.0-5193.0	13.0
barcode02_combined_clusters_17_smolecule.log	17877:0.0-5197.0	7.0
barcode02_combined_clusters_17_smolecule.log	17936:0.0-5195.0	10.0
barcode02_combined_clusters_17_smolecule.log	1793:0.0-5193.0	19.0
barcode02_combined_clusters_17_smolecule.log	17989:0.0-5198.0	8.0
barcode02_combined_clusters_17_smolecule.log	1796:0.0-5198.0	6.0
barcode02_combined_clusters_17_smolecule.log	179:0.0-5191.0	7.0
barcode02_combined_clusters_17_smolecule.log	1798:0.0-5192.0	11.0
barcode02_combined_clusters_17_smolecule.log	17:0.0-5193.0	15.0
barcode02_combined_clusters_17_smolecule.log	1800:0.0-5203.0	9.0
barcode02_combined_clusters_17_smolecule.log	18032:0.0-5195.0	7.0
barcode02_combined_clusters_17_smolecule.log	18042:0.0-5195.0	9.0
barcode02_combined_clusters_17_smolecule.log	18046:0.0-5194.0	10.0
barcode02_combined_clusters_17_smolecule.log	1805:0.0-5195.0	20.0
barcode02_combined_clusters_17_smolecule.log	18092:0.0-5198.0	7.0
barcode02_combined_clusters_17_smolecule.log	18097:0.0-5201.0	12.0
barcode02_combined_clusters_17_smolecule.log	18101:0.0-5194.0	6.0
barcode02_combined_clusters_17_smolecule.log	18118:0.0-5198.0	14.0
barcode02_combined_clusters_17_smolecule.log	18134:0.0-5199.0	12.0
barcode02_combined_clusters_17_smolecule.log	1813:0.0-5197.0	15.0
barcode02_combined_clusters_17_smolecule.log	1814:0.0-5195.0	13.0
