log_file	region	median_depth
barcode02_combined_clusters_194.log	5747_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_194.log	5753_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_195.log	5759_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_195.log	5764_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_195.log	5773_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_195.log	5775_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_195.log	5784_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_195.log	578_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_195.log	5786_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_195.log	57_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_195.log	5801_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_195.log	5806_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_196.log	580_sub1:0.0-5103.0	14.0
barcode02_combined_clusters_196.log	5811_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_196.log	5819_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_196.log	5831_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_196.log	583_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_196.log	5837_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_196.log	5840_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_196.log	5843_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_196.log	5846_sub1:0.0-5103.0	14.0
barcode02_combined_clusters_196.log	586_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_197.log	5871_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_197.log	5872_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_197.log	5875_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_197.log	5876_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_197.log	5880_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_197.log	587_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_197.log	5888_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_197.log	5897_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_197.log	5904_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_197.log	5909_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_198.log	5911_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_198.log	5913_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_198.log	5916_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_198.log	592_sub1:0.0-5103.0	15.0
barcode02_combined_clusters_198.log	5938_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_198.log	5952_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_198.log	5967_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_198.log	5963_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_198.log	5968_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_198.log	5974_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_199.log	5979_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_199.log	5985_sub0:0.0-5103.0	30.0
barcode02_combined_clusters_199.log	5991_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_199.log	5987_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_199.log	5997_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_199.log	59_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_199.log	6000_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_199.log	6001_sub1:0.0-5103.0	21.0
barcode02_combined_clusters_199.log	6007_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_199.log	6013_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_19.log	1112_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_19.log	1114_sub1:0.0-5103.0	15.0
barcode02_combined_clusters_19.log	11153_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_19.log	11157_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_19.log	1115_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_19.log	11161_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_19.log	1116_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_19.log	11170_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_19.log	11185_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_19.log	1119_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_1.log	10005_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_1.log	10004_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_1.log	1001_sub1:0.0-5103.0	23.0
barcode02_combined_clusters_1.log	10020_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_1.log	10028_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_1.log	10043_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_1.log	10046_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_1.log	1004_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_1.log	10050_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_1.log	10052_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_200.log	601_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_200.log	6019_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_200.log	6036_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_200.log	6037_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_200.log	6042_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_200.log	6054_sub0:0.0-5103.0	22.0
barcode02_combined_clusters_200.log	6055_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_200.log	6057_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_200.log	6061_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_200.log	60694_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_201.log	6071_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_201.log	6078_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_201.log	6085_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_201.log	6087_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_201.log	6093_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_201.log	609_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_201.log	6107_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_201.log	6112_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_201.log	6116_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_201.log	6120_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_202.log	6154_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_202.log	6144_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_202.log	6167_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_202.log	6159_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_202.log	6176_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_202.log	616_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_202.log	617_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_202.log	6181_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_202.log	6188_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_202.log	6190_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_203.log	6199_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_203.log	619_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_203.log	6215_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_203.log	6223_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_203.log	6225_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_203.log	6226_sub0:0.0-5102.0	13.0
barcode02_combined_clusters_203.log	6228_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_203.log	6230_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_203.log	6247_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_203.log	6256_sub1:0.0-5103.0	15.0
barcode02_combined_clusters_204.log	6267_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_204.log	6262_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_204.log	6268_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_204.log	62710_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_204.log	6288_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_204.log	63189_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_204.log	6319_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_204.log	631_sub1:0.0-5103.0	16.0
barcode02_combined_clusters_204.log	6326_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_204.log	6322_sub0:0.0-5103.0	25.0
barcode02_combined_clusters_205.log	632_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_205.log	6332_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_205.log	6358_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_205.log	63590_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_205.log	6368_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_205.log	636_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_205.log	6380_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_205.log	6378_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_205.log	6389_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_205.log	6387_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_206.log	6399_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_206.log	638_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_206.log	6404_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_206.log	6427_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_206.log	6430_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_206.log	6441_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_206.log	6443_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_206.log	6461_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_206.log	6444_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_206.log	6465_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_207.log	6469_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_207.log	6474_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_207.log	647_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_207.log	6492_sub0:0.0-5103.0	30.0
barcode02_combined_clusters_207.log	6495_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_207.log	6504_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_207.log	6507_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_207.log	6524_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_207.log	6532_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_207.log	6535_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_208.log	6562_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_208.log	6556_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_208.log	6566_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_208.log	6571_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_208.log	6579_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_208.log	6581_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_208.log	6583_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_208.log	6588_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_208.log	6593_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_208.log	658_sub1:0.0-5103.0	14.0
barcode02_combined_clusters_209.log	660_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_209.log	6609_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_209.log	6617_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_209.log	6623_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_209.log	6630_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_209.log	6633_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_209.log	6667_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_209.log	664_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_209.log	6668_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_209.log	6677_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_20.log	111_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_20.log	11204_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_20.log	11212_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_20.log	11223_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_20.log	1122_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_20.log	1123_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_20.log	11246_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_20.log	11247_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_20.log	11248_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_20.log	11249_sub0:0.0-5102.0	8.0
barcode02_combined_clusters_210.log	66806_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_210.log	6679_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_210.log	6682_sub1:0.0-5103.0	19.0
barcode02_combined_clusters_210.log	6687_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_210.log	6699_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_210.log	669_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_210.log	66_sub1:0.0-5103.0	23.0
barcode02_combined_clusters_210.log	6713_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_210.log	67040_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_210.log	6714_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_211.log	671_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_211.log	6719_sub1:0.0-5103.0	20.0
barcode02_combined_clusters_211.log	6725_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_211.log	6727_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_211.log	672_sub2:0.0-5103.0	24.0
barcode02_combined_clusters_211.log	6730_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_211.log	6732_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_211.log	6739_sub0:0.0-5103.0	22.0
barcode02_combined_clusters_211.log	673_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_211.log	6745_sub1:0.0-5103.0	22.0
barcode02_combined_clusters_212.log	67548_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_212.log	6748_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_212.log	67563_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_212.log	6773_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_212.log	6779_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_212.log	6783_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_212.log	6787_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_212.log	6788_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_212.log	6789_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_212.log	6792_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_213.log	6804_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_213.log	6802_sub1:0.0-5103.0	19.0
barcode02_combined_clusters_213.log	6818_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_213.log	681_sub1:0.0-5103.0	19.0
barcode02_combined_clusters_213.log	6826_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_213.log	6833_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_213.log	682_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_213.log	6842_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_213.log	6839_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_213.log	6852_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_214.log	6872_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_214.log	687_sub2:0.0-5103.0	10.0
barcode02_combined_clusters_214.log	6880_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_214.log	688_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_214.log	6902_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_214.log	690_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_214.log	6910_sub1:0.0-5103.0	15.0
barcode02_combined_clusters_214.log	6911_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_214.log	691_sub1:0.0-5103.0	20.0
barcode02_combined_clusters_214.log	6912_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_215.log	6924_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_215.log	6930_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_215.log	694_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_215.log	693_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_215.log	6950_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_215.log	6955_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_215.log	6957_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_215.log	6960_sub1:0.0-5103.0	15.0
barcode02_combined_clusters_215.log	6961_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_215.log	6982_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_216.log	6983_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_216.log	6985_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_216.log	6988_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_216.log	6986_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_216.log	6989_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_216.log	6_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_216.log	70169_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_216.log	7011_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_216.log	7024_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_216.log	7028_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_217.log	703_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_217.log	7054_sub0:0.0-5103.0	24.0
barcode02_combined_clusters_217.log	7048_sub2:0.0-5103.0	17.0
barcode02_combined_clusters_217.log	7073_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_217.log	7059_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_217.log	7075_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_217.log	7084_sub1:0.0-5103.0	16.0
barcode02_combined_clusters_217.log	7099_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_217.log	7112_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_217.log	709_sub1:0.0-5103.0	20.0
barcode02_combined_clusters_218.log	7125_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_218.log	7116_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_218.log	7126_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_218.log	7137_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_218.log	7145_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_218.log	7146_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_218.log	7149_sub0:0.0-5103.0	27.0
barcode02_combined_clusters_218.log	714_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_218.log	7153_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_218.log	71544_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_219.log	7157_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_219.log	7171_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_219.log	7197_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_219.log	71_sub1:0.0-5103.0	20.0
barcode02_combined_clusters_219.log	7200_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_219.log	7205_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_219.log	7202_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_219.log	7213_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_219.log	7220_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_219.log	7230_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_21.log	11263_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_21.log	11265_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_21.log	11282_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_21.log	11290_sub0:0.0-5103.0	22.0
barcode02_combined_clusters_21.log	11300_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_21.log	1131_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_21.log	11322_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_21.log	11325_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_21.log	11329_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_21.log	11330_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_220.log	7237_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_220.log	7232_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_220.log	7241_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_220.log	7251_sub0:0.0-5102.0	12.0
barcode02_combined_clusters_220.log	7250_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_220.log	7267_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_220.log	7266_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_220.log	7274_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_220.log	7277_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_220.log	7280_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_221.log	7283_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_221.log	7285_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_221.log	7286_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_221.log	7287_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_221.log	7293_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_221.log	728_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_221.log	7295_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_221.log	7296_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_221.log	7299_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_221.log	7301_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_222.log	7316_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_222.log	7321_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_222.log	7322_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_222.log	7326_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_222.log	7331_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_222.log	7339_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_222.log	7336_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_222.log	7344_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_222.log	7350_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_222.log	7356_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_223.log	7362_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_223.log	7361_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_223.log	7365_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_223.log	7368_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_223.log	736_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_223.log	7371_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_223.log	7383_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_223.log	7376_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_223.log	7388_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_223.log	7385_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_224.log	7393_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_224.log	7391_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_224.log	739_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_224.log	7400_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_224.log	7401_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_224.log	7409_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_224.log	7422_sub0:0.0-5103.0	24.0
barcode02_combined_clusters_224.log	7417_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_224.log	7445_sub0:0.0-5103.0	27.0
barcode02_combined_clusters_224.log	7444_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_225.log	7468_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_225.log	7446_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_225.log	7495_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_225.log	7491_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_225.log	74_sub1:0.0-5103.0	15.0
barcode02_combined_clusters_225.log	7503_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_225.log	7511_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_225.log	7518_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_225.log	7526_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_225.log	7527_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_226.log	7539_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_226.log	753_sub2:0.0-5103.0	15.0
barcode02_combined_clusters_226.log	7541_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_226.log	7542_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_226.log	7549_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_226.log	7551_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_226.log	7552_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_226.log	757_sub1:0.0-5103.0	20.0
barcode02_combined_clusters_226.log	7582_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_226.log	7585_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_227.log	7589_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_227.log	7588_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_227.log	7593_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_227.log	7594_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_227.log	7601_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_227.log	7611_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_227.log	7615_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_227.log	7612_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_227.log	7631_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_227.log	7638_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_228.log	7650_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_228.log	7648_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_228.log	7654_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_228.log	7658_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_228.log	766_sub1:0.0-5103.0	25.0
barcode02_combined_clusters_228.log	7674_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_228.log	7679_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_228.log	7684_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_228.log	7685_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_228.log	7697_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_229.log	7699_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_229.log	7698_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_229.log	7707_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_229.log	7701_sub0:0.0-5103.0	29.0
barcode02_combined_clusters_229.log	7730_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_229.log	7710_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_229.log	7738_sub0:0.0-5103.0	15.0
